id,source_id,source_kind,village_name,province,city,region_basis,name_en,batch,source_url,source_as_of,retrieved_at,latitude,longitude,description
1003035,3035,public,怀柔区渤海镇北沟村,北京,北京,municipality,Huai Rou Qu Bo Hai Zhen Bei Gou Cun,1,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1003034,3034,public,延庆区井庄镇柳沟村,北京,北京,municipality,Yan Qing Qu Jing Zhuang Zhen Liu Gou Cun,1,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1003033,3033,public,密云区古北口镇古北口村,北京,北京,municipality,Mi Yun Qu Gu Bei Kou Zhen Gu Bei Kou Cun,1,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1003032,3032,public,房山区周口店镇黄山店村,北京,北京,municipality,Fang Shan Qu Zhou Kou Dian Zhen Huang Shan Dian Cun,1,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1003031,3031,public,怀柔区喇叭沟门满族乡中榆树店村,北京,北京,municipality,Huai Rou Qu La Ba Gou Men Man Zu Xiang Zhong Yu Shu Dian Cun,1,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1003030,3030,public,门头沟区斋堂镇灵水村,北京,北京,municipality,Men Tou Gou Qu Zhai Tang Zhen Ling Shui Cun,1,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1003029,3029,public,顺义区龙湾屯镇柳庄户村,北京,北京,municipality,Shun Yi Qu Long Wan Tun Zhen Liu Zhuang Hu Cun,1,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1003028,3028,public,延庆区刘斌堡乡姚官岭村,北京,北京,municipality,Yan Qing Qu Liu Bin Bao Xiang Yao Guan Ling Cun,1,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1003027,3027,public,门头沟区斋堂镇马栏村,北京,北京,municipality,Men Tou Gou Qu Zhai Tang Zhen Ma Lan Cun,1,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1003026,3026,public,蓟州区下营镇常州村,天津,天津,municipality,Ji Zhou Qu Xia Ying Zhen Chang Zhou Cun,1,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1003025,3025,public,蓟州区渔阳镇西井峪村,天津,天津,municipality,Ji Zhou Qu Yu Yang Zhen Xi Jing Yu Cun,1,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1003024,3024,public,蓟州区下营镇郭家沟村,天津,天津,municipality,Ji Zhou Qu Xia Ying Zhen Guo Jia Gou Cun,1,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1003023,3023,public,蓟州区穿芳峪镇小穿芳峪村,天津,天津,municipality,Ji Zhou Qu Chuan Fang Yu Zhen Xiao Chuan Fang Yu Cun,1,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1003022,3022,public,蓟州区穿芳峪镇毛家峪村,天津,天津,municipality,Ji Zhou Qu Chuan Fang Yu Zhen Mao Jia Yu Cun,1,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1003021,3021,public,蓟州区穿芳峪镇大巨各庄村,天津,天津,municipality,Ji Zhou Qu Chuan Fang Yu Zhen Da Ju Ge Zhuang Cun,1,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1003020,3020,public,蓟州区上仓镇程家庄村,天津,天津,municipality,Ji Zhou Qu Shang Cang Zhen Cheng Jia Zhuang Cun,1,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1003019,3019,public,石家庄市平山县岗南镇李家庄村,河北,石家庄,name_prefix,Shi Jia Zhuang Shi Ping Shan Xian Gang Nan Zhen Li Jia Zhuang Cun,1,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1003018,3018,public,邯郸市馆陶县寿山寺乡寿山寺东村,河北,邯郸,name_prefix,Han Dan Shi Guan Tao Xian Shou Shan Si Xiang Shou Shan Si Dong Cun,1,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1003017,3017,public,衡水市武强县周窝镇周窝村,河北,衡水,name_prefix,Heng Shui Shi Wu Qiang Xian Zhou Wo Zhen Zhou Wo Cun,1,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1003016,3016,public,保定市涞水县三坡镇百里峡村,河北,保定,name_prefix,Bao Ding Shi Lai Shui Xian San Po Zhen Bai Li Xia Cun,1,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1003015,3015,public,张家口市蔚县暖泉镇西古堡村,河北,张家口,name_prefix,Zhang Jia Kou Shi Yu Xian Nuan Quan Zhen Xi Gu Bao Cun,1,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1003014,3014,public,雄安新区雄县张岗乡王村,河北,河北,province_fallback,Xiong An Xin Qu Xiong Xian Zhang Gang Xiang Wang Cun,1,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1003013,3013,public,唐山市曹妃甸区十里海养殖场,河北,唐山,name_prefix,Tang Shan Shi Cao Fei Dian Qu Shi Li Hai Yang Zhi Chang,1,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1003012,3012,public,邢台市沙河市柴关乡王硇村,河北,邢台,name_prefix,Xing Tai Shi Sha He Shi Chai Guan Xiang Wang Nao Cun,1,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1003011,3011,public,保定市竞秀区江城乡大激店村,河北,保定,name_prefix,Bao Ding Shi Jing Xiu Qu Jiang Cheng Xiang Da Ji Dian Cun,1,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1003010,3010,public,石家庄市正定县正定镇塔元庄村,河北,石家庄,name_prefix,Shi Jia Zhuang Shi Zheng Ding Xian Zheng Ding Zhen Ta Yuan Zhuang Cun,1,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1003009,3009,public,秦皇岛市北戴河区北戴河村,河北,秦皇岛,name_prefix,Qin Huang Dao Shi Bei Dai He Qu Bei Dai He Cun,1,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1003008,3008,public,晋中市昔阳县大寨镇大寨村,山西,晋中,name_prefix,Jin Zhong Shi Xi Yang Xian Da Zhai Zhen Da Zhai Cun,1,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1003007,3007,public,吕梁市汾阳市贾家庄镇贾家庄村,山西,吕梁,name_prefix,Lv Liang Shi Fen Yang Shi Jia Jia Zhuang Zhen Jia Jia Zhuang Cun,1,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1003006,3006,public,阳泉市平定县娘子关镇娘子关村,山西,阳泉,name_prefix,Yang Quan Shi Ping Ding Xian Niang Zi Guan Zhen Niang Zi Guan Cun,1,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1003005,3005,public,长治市上党区振兴新区振兴村,山西,长治,name_prefix,Zhang Zhi Shi Shang Dang Qu Zhen Xing Xin Qu Zhen Xing Cun,1,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1003004,3004,public,忻州市岢岚县宋家沟乡宋家沟村,山西,忻州,name_prefix,Xin Zhou Shi Ke Lan Xian Song Jia Gou Xiang Song Jia Gou Cun,1,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1003003,3003,public,晋城市城区北石店镇司徒村,山西,晋城,name_prefix,Jin Cheng Shi Cheng Qu Bei Shi Dian Zhen Si Tu Cun,1,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1003002,3002,public,晋中市平遥县段村镇横坡村,山西,晋中,name_prefix,Jin Zhong Shi Ping Yao Xian Duan Cun Zhen Heng Po Cun,1,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1003001,3001,public,临汾市乡宁县关王庙乡坂儿上村,山西,临汾,name_prefix,Lin Fen Shi Xiang Ning Xian Guan Wang Miao Xiang Ban Er Shang Cun,1,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1003000,3000,public,巴彦淖尔市临河区狼山镇富强村,内蒙古,巴彦淖尔,name_prefix,Ba Yan Nao Er Shi Lin He Qu Lang Shan Zhen Fu Qiang Cun,1,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002999,2999,public,呼伦贝尔市额尔古纳市蒙兀室韦苏木室韦村,内蒙古,呼伦贝尔,name_prefix,Hu Lun Bei Er Shi E Er Gu Na Shi Meng Wu Shi Wei Su Mu Shi Wei Cun,1,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002998,2998,public,鄂尔多斯市乌审旗无定河镇巴图湾村,内蒙古,鄂尔多斯,name_prefix,E Er Duo Si Shi Wu Shen Qi Wu Ding He Zhen Ba Tu Wan Cun,1,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002997,2997,public,赤峰市喀喇沁旗西桥镇雷家营子村,内蒙古,赤峰,name_prefix,Chi Feng Shi Ka La Qin Qi Xi Qiao Zhen Lei Jia Ying Zi Cun,1,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002996,2996,public,呼和浩特市新城区保合少镇恼包村,内蒙古,呼和浩特,name_prefix,Hu He Hao Te Shi Xin Cheng Qu Bao He Shao Zhen Nao Bao Cun,1,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002995,2995,public,兴安盟乌兰浩特市义勒力特镇义勒力特嘎查,内蒙古,兴安盟,name_prefix,Xing An Meng Wu Lan Hao Te Shi Yi Lei Li Te Zhen Yi Lei Li Te Ga Cha,1,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002994,2994,public,包头市土默特右旗沟门镇西湾村,内蒙古,包头,name_prefix,Bao Tou Shi Tu Mo Te You Qi Gou Men Zhen Xi Wan Cun,1,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002993,2993,public,呼伦贝尔市鄂伦春自治旗大杨树镇多布库尔猎民村,内蒙古,呼伦贝尔,name_prefix,Hu Lun Bei Er Shi E Lun Chun Zi Zhi Qi Da Yang Shu Zhen Duo Bu Ku Er Lie Min Cun,1,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002992,2992,public,通辽市科左后旗散都苏木车家窝堡村,内蒙古,通辽,name_prefix,Tong Liao Shi Ke Zuo Hou Qi San Dou Su Mu Che Jia Wo Bao Cun,1,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002991,2991,public,丹东市凤城市凤山区大梨树村,辽宁,丹东,name_prefix,Dan Dong Shi Feng Cheng Shi Feng Shan Qu Da Li Shu Cun,1,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002990,2990,public,沈阳市沈北新区石佛寺街道石佛一村,辽宁,沈阳,name_prefix,Shen Yang Shi Shen Bei Xin Qu Shi Fo Si Jie Dao Shi Fu Yi Cun,1,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002989,2989,public,大连市旅顺口区水师营街道小南村,辽宁,大连,name_prefix,Da Lian Shi Lv Shun Kou Qu Shui Shi Ying Jie Dao Xiao Nan Cun,1,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002988,2988,public,本溪市本溪满族自治县小市镇同江峪村,辽宁,本溪,name_prefix,Ben Xi Shi Ben Xi Man Zu Zi Zhi Xian Xiao Shi Zhen Tong Jiang Yu Cun,1,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002987,2987,public,锦州市凌海市翠岩镇牤牛屯村,辽宁,锦州,name_prefix,Jin Zhou Shi Ling Hai Shi Cui Yan Zhen Mang Niu Tun Cun,1,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002986,2986,public,阜新市细河区四合镇黄家沟村,辽宁,阜新,name_prefix,Fu Xin Shi Xi He Qu Si He Zhen Huang Jia Gou Cun,1,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002985,2985,public,鞍山市千山风景名胜区温泉街道上石桥村,辽宁,鞍山,name_prefix,An Shan Shi Qian Shan Feng Jing Ming Sheng Qu Wen Quan Jie Dao Shang Shi Qiao Cun,1,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002984,2984,public,丹东市东港市北井子镇獐岛村,辽宁,丹东,name_prefix,Dan Dong Shi Dong Gang Shi Bei Jing Zi Zhen Zhang Dao Cun,1,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002983,2983,public,抚顺市新宾满族自治县永陵镇赫图阿拉村,辽宁,抚顺,name_prefix,Fu Shun Shi Xin Bin Man Zu Zi Zhi Xian Yong Ling Zhen He Tu A La Cun,1,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002982,2982,public,松原市前郭尔罗斯蒙古族自治县查干湖渔场查干湖屯,吉林,松原,name_prefix,Song Yuan Shi Qian Guo Er Luo Si Meng Gu Zu Zi Zhi Xian Cha Gan Hu Yu Chang Cha Gan Hu Tun,1,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002981,2981,public,延边朝鲜族自治州和龙市东城镇光东村,吉林,延边朝鲜族自治州,name_prefix,Yan Bian Chao Xian Zu Zi Zhi Zhou He Long Shi Dong Cheng Zhen Guang Dong Cun,1,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002980,2980,public,延边朝鲜族自治州和龙市西城镇金达莱村,吉林,延边朝鲜族自治州,name_prefix,Yan Bian Chao Xian Zu Zi Zhi Zhou He Long Shi Xi Cheng Zhen Jin Da Lai Cun,1,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002979,2979,public,吉林市龙潭区乌拉街满族镇韩屯村,吉林,吉林,name_prefix,Ji Lin Shi Long Tan Qu Wu La Jie Man Zu Zhen Han Tun Cun,1,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
1002978,2978,public,吉林市舒兰市上营镇马鞍岭村,吉林,吉林,name_prefix,Ji Lin Shi Shu Lan Shi Shang Ying Zhen Ma An Ling Cun,1,https://sjfw.mct.gov.cn/site/dataservice/rural,2022-12-07,2026-09-26,,,公开名录确认名称与所属地区；活动、餐饮、住宿和坐标尚未补充。
